chromosome,position_start,position_end,category,TranscriptID,GeneID,GeneSymbol
chr10,98002540,98031313,alter_trans_start/end,ENST00000427367.2,ENSG00000095585.12,BLNK
chr10,98002540,98031313,alter_trans_start/end,ENST00000467799.2,ENSG00000095585.12,BLNK
chr10,98002540,98031313,alter_trans_start/end,ENST00000495266.1,ENSG00000095585.12,BLNK
chr10,99093458,99093600,intron_retention,ENST00000371019.2,ENSG00000181274.5,FRAT2
chr11,100792335,100803913,alter_trans_start/end,ENST00000298815.8,ENSG00000165895.13,ARHGAP42
chr11,100792335,100803913,alter_trans_start/end,ENST00000524892.2,ENSG00000165895.13,ARHGAP42
chr11,100792335,100803913,alter_trans_start/end,ENST00000531183.1,ENSG00000165895.13,ARHGAP42
chr11,111749713,111753092,alter_trans_start/end,ENST00000260257.4,ENSG00000255561.2,FDXACB1
chr11,111749713,111753092,alter_trans_start/end,ENST00000260276.3,ENSG00000137720.3,C11orf1
chr11,111749713,111753092,alter_trans_start/end,ENST00000524880.1,ENSG00000258529.1,ALG9
chr11,111749713,111753092,alter_trans_start/end,ENST00000528125.1,ENSG00000137720.3,C11orf1
chr11,111749713,111753092,alter_trans_start/end,ENST00000528274.1,ENSG00000255561.2,FDXACB1
chr11,111749713,111753092,alter_trans_start/end,ENST00000529270.1,ENSG00000137720.3,C11orf1
chr11,111749713,111753092,alter_trans_start/end,ENST00000530214.1,ENSG00000137720.3,C11orf1
chr11,111749713,111753092,alter_trans_start/end,ENST00000530799.1,ENSG00000137720.3,C11orf1
chr11,111749713,111753092,alter_trans_start/end,ENST00000531487.1,ENSG00000255561.2,FDXACB1
chr11,111749713,111753092,alter_trans_start/end,ENST00000542429.1,ENSG00000255561.2,FDXACB1
chr11,111750329,111753092,exon_skipping,ENST00000260276.3,ENSG00000137720.3,C11orf1
chr11,111750329,111753092,exon_skipping,ENST00000528125.1,ENSG00000137720.3,C11orf1
chr11,111750329,111753092,exon_skipping,ENST00000528274.1,ENSG00000255561.2,FDXACB1
chr11,111750329,111753092,exon_skipping,ENST00000529270.1,ENSG00000137720.3,C11orf1
chr11,111750329,111753092,exon_skipping,ENST00000530214.1,ENSG00000137720.3,C11orf1
chr11,111750329,111753092,exon_skipping,ENST00000530799.1,ENSG00000137720.3,C11orf1
chr11,111957551,111965529,alter_trans_start/end,ENST00000375549.3,ENSG00000204370.4,SDHD
chr11,111957551,111965529,alter_trans_start/end,ENST00000525291.1,ENSG00000204370.4,SDHD
chr11,111957551,111965529,alter_trans_start/end,ENST00000525987.1,ENSG00000255292.2,SDHD
chr11,111957551,111965529,alter_trans_start/end,ENST00000526592.1,ENSG00000204370.4,SDHD
chr11,111957551,111965529,alter_trans_start/end,ENST00000528021.1,ENSG00000204370.4,SDHD
chr11,111957551,111965529,alter_trans_start/end,ENST00000528048.1,ENSG00000204370.4,SDHD
chr11,111957551,111965529,alter_trans_start/end,ENST00000528182.1,ENSG00000204370.4,SDHD
chr11,111957551,111965529,alter_trans_start/end,ENST00000530923.1,ENSG00000204370.4,SDHD
chr11,111957551,111965529,alter_trans_start/end,ENST00000531744.1,ENSG00000255292.2,SDHD
chr11,111957551,111965529,alter_trans_start/end,ENST00000532699.1,ENSG00000255292.2,SDHD
chr11,111957551,111965529,alter_trans_start/end,ENST00000534010.1,ENSG00000204370.4,SDHD
chr11,11374387,11374676,intron_retention,ENST00000227756.4,ENSG00000110328.5,GALNT18
chr11,11374387,11374676,intron_retention,ENST00000526867.1,ENSG00000255351.1,RP11-567I13.1
chr11,11374387,11374676,intron_retention,ENST00000528848.2,ENSG00000254598.2,CSNK2A3
chr11,117015020,117034486,alter_trans_start/end,ENST00000304808.6,ENSG00000168092.9,PAFAH1B2
chr11,117015020,117034486,alter_trans_start/end,ENST00000419197.2,ENSG00000168092.9,PAFAH1B2
chr11,117015020,117034486,alter_trans_start/end,ENST00000526888.1,ENSG00000168092.9,PAFAH1B2
chr11,117015020,117034486,alter_trans_start/end,ENST00000527958.1,ENSG00000168092.9,PAFAH1B2
chr11,117015020,117034486,alter_trans_start/end,ENST00000529887.2,ENSG00000168092.9,PAFAH1B2
chr11,117015020,117034486,alter_trans_start/end,ENST00000530272.1,ENSG00000168092.9,PAFAH1B2
chr11,117015020,117034486,alter_trans_start/end,ENST00000533206.1,ENSG00000168092.9,PAFAH1B2
chr11,117015020,117034486,alter_trans_start/end,ENST00000533677.1,ENSG00000168092.9,PAFAH1B2
chr11,121163400,121174075,alter_trans_start/end,ENST00000264027.4,ENSG00000109929.5,SC5D
chr11,121163400,121174075,alter_trans_start/end,ENST00000392789.2,ENSG00000109929.5,SC5D
chr11,121163400,121174075,alter_trans_start/end,ENST00000524683.1,ENSG00000109929.5,SC5D
chr11,121163400,121174075,alter_trans_start/end,ENST00000527762.1,ENSG00000109929.5,SC5D
chr11,121163400,121174075,alter_trans_start/end,ENST00000531140.1,ENSG00000109929.5,SC5D
chr11,121163400,121174075,alter_trans_start/end,ENST00000534230.1,ENSG00000109929.5,SC5D
chr11,121163400,121174075,alter_trans_start/end,ENST00000534455.1,ENSG00000109929.5,SC5D
chr11,124619762,124620749,alter_trans_start/end,ENST00000326621.5,ENSG00000019102.7,VSIG2
chr11,124619762,124620749,alter_trans_start/end,ENST00000403470.1,ENSG00000019102.7,VSIG2
chr11,128774506,128775914,alter_trans_start/end,ENST00000310799.3,ENSG00000174370.5,C11orf45
chr11,128774506,128775914,alter_trans_start/end,ENST00000338350.4,ENSG00000120457.7,KCNJ5
chr11,128774506,128775914,alter_trans_start/end,ENST00000524878.1,ENSG00000174370.5,C11orf45
chr11,128774506,128775914,alter_trans_start/end,ENST00000529694.1,ENSG00000120457.7,KCNJ5
chr11,30344657,30354413,alter_trans_start/end,ENST00000282032.3,ENSG00000152219.4,ARL14EP
chr11,30344657,30354413,alter_trans_start/end,ENST00000530909.1,ENSG00000152219.4,ARL14EP
chr11,30344657,30354413,alter_trans_start/end,ENST00000532047.1,ENSG00000152219.4,ARL14EP
chr11,30344657,30354413,alter_trans_start/end,ENST00000533457.1,ENSG00000152219.4,ARL14EP
chr11,30439180,30517068,alter_trans_start/end,ENST00000358117.5,ENSG00000066382.12,MPPED2
chr11,30439180,30517068,alter_trans_start/end,ENST00000448418.2,ENSG00000066382.12,MPPED2
chr11,30439180,30517068,alter_trans_start/end,ENST00000524636.1,ENSG00000066382.12,MPPED2
chr11,30439180,30517068,alter_trans_start/end,ENST00000524667.1,ENSG00000066382.12,MPPED2
chr11,30439180,30517068,alter_trans_start/end,ENST00000525519.1,ENSG00000066382.12,MPPED2
chr11,30439180,30517068,alter_trans_start/end,ENST00000526437.1,ENSG00000066382.12,MPPED2
chr11,30439180,30517068,alter_trans_start/end,ENST00000529078.1,ENSG00000255480.1,RP4-710M3.2
chr11,30439180,30517068,alter_trans_start/end,ENST00000529220.1,ENSG00000066382.12,MPPED2
chr11,31531318,31804941,alter_trans_start/end,ENST00000350638.5,ENSG00000109911.13,ELP4
chr11,31531318,31804941,alter_trans_start/end,ENST00000366237.2,ENSG00000203418.2,AC131571.1
chr11,31531318,31804941,alter_trans_start/end,ENST00000366319.3,ENSG00000203504.3,AC131571.2
chr11,31531318,31804941,alter_trans_start/end,ENST00000379163.5,ENSG00000109911.13,ELP4
chr11,31531318,31804941,alter_trans_start/end,ENST00000395934.2,ENSG00000109911.13,ELP4
chr11,31531318,31804941,alter_trans_start/end,ENST00000429821.1,ENSG00000228061.1,Z83001.1
chr11,31531318,31804941,alter_trans_start/end,ENST00000434742.1,ENSG00000228061.1,Z83001.1
chr11,31531318,31804941,alter_trans_start/end,ENST00000454509.1,ENSG00000228061.1,Z83001.1
chr11,31531318,31804941,alter_trans_start/end,ENST00000474374.1,ENSG00000109911.13,ELP4
chr11,320772,324466,alter_trans_start/end,ENST00000399808.4,ENSG00000142089.11,IFITM3
chr11,320772,324466,alter_trans_start/end,ENST00000526811.1,ENSG00000142089.11,IFITM3
chr11,320772,324466,alter_trans_start/end,ENST00000534271.1,ENSG00000255089.1,RP11-326C3.10
chr11,320772,324466,alter_trans_start/end,ENST00000602429.1,ENSG00000251661.3,RP11-326C3.11
chr11,320772,324466,alter_trans_start/end,ENST00000602735.1,ENSG00000142089.11,IFITM3
chr11,320772,324466,alter_trans_start/end,ENST00000602756.1,ENSG00000251661.3,RP11-326C3.11
chr11,320772,324466,alter_trans_start/end,ENST00000602809.1,ENSG00000270105.1,RP11-326C3.14
chr11,36654988,36669566,exon_skipping,ENST00000334307.5,ENSG00000166352.11,C11orf74
chr11,36654988,36669566,exon_skipping,ENST00000347206.4,ENSG00000166352.11,C11orf74
chr11,36654988,36669566,exon_skipping,ENST00000446510.2,ENSG00000166352.11,C11orf74
chr11,36654988,36669566,exon_skipping,ENST00000524539.1,ENSG00000166352.11,C11orf74
chr11,36654988,36669566,exon_skipping,ENST00000527108.1,ENSG00000166352.11,C11orf74
chr11,36654988,36669566,exon_skipping,ENST00000528092.1,ENSG00000166352.11,C11orf74
chr11,36654988,36669566,exon_skipping,ENST00000531554.1,ENSG00000166352.11,C11orf74
chr11,36654988,36669566,exon_skipping,ENST00000532470.2,ENSG00000166352.11,C11orf74
chr11,36654988,36669566,exon_skipping,ENST00000534635.1,ENSG00000166352.11,C11orf74
chr11,45670640,45670881,intron_retention,ENST00000308064.2,ENSG00000175264.3,CHST1
chr11,45670640,45670881,intron_retention,ENST00000533673.1,ENSG00000175264.3,CHST1
chr11,45672515,45674726,alter_trans_start/end,ENST00000308064.2,ENSG00000175264.3,CHST1
chr11,45672515,45674726,alter_trans_start/end,ENST00000525563.1,ENSG00000255091.1,RP11-495O11.1
chr11,45672515,45674726,alter_trans_start/end,ENST00000531322.1,ENSG00000175264.3,CHST1
chr11,46637679,46638674,alter_trans_start/end,ENST00000326737.3,ENSG00000180423.4,HARBI1
chr11,46637679,46638674,alter_trans_start/end,ENST00000529192.1,ENSG00000180423.4,HARBI1
chr11,46637679,46638674,alter_trans_start/end,ENST00000532281.1,ENSG00000180423.4,HARBI1
chr11,46695662,46695766,intron_retention,ENST00000312040.4,ENSG00000175224.12,ATG13
chr11,46695662,46695766,intron_retention,ENST00000359513.4,ENSG00000175224.12,ATG13
chr11,46695662,46695766,intron_retention,ENST00000434074.1,ENSG00000175224.12,ATG13
chr11,46695662,46695766,intron_retention,ENST00000451945.1,ENSG00000175224.12,ATG13
chr11,46695662,46695766,intron_retention,ENST00000524625.1,ENSG00000175224.12,ATG13
chr11,46695662,46695766,intron_retention,ENST00000526485.1,ENSG00000175224.12,ATG13
chr11,46695662,46695766,intron_retention,ENST00000526508.1,ENSG00000175224.12,ATG13
chr11,57425332,57426933,exon_skipping,ENST00000302731.4,ENSG00000172409.5,CLP1
chr11,57425332,57426933,exon_skipping,ENST00000525602.1,ENSG00000172409.5,CLP1
chr11,57425332,57426933,exon_skipping,ENST00000529430.1,ENSG00000172409.5,CLP1
chr11,57425332,57426933,exon_skipping,ENST00000529773.1,ENSG00000172409.5,CLP1
chr11,57425332,57426933,exon_skipping,ENST00000533682.1,ENSG00000172409.5,CLP1
chr11,57425332,57426933,exon_skipping,ENST00000533905.1,ENSG00000172409.5,CLP1
chr11,60690113,60690216,intron_retention,ENST00000227525.3,ENSG00000110108.5,TMEM109
chr11,60690113,60690216,intron_retention,ENST00000536171.1,ENSG00000110108.5,TMEM109
chr11,60690113,60690216,intron_retention,ENST00000540280.1,ENSG00000110108.5,TMEM109
chr11,60690113,60690216,intron_retention,ENST00000543907.1,ENSG00000256196.1,RP11-881M11.4
chr11,60718813,60719973,alter_trans_start/end,ENST00000227880.3,ENSG00000110446.5,SLC15A3
chr11,60718813,60719973,alter_trans_start/end,ENST00000538739.1,ENSG00000110446.5,SLC15A3
chr11,60718813,60719973,alter_trans_start/end,ENST00000541505.1,ENSG00000110446.5,SLC15A3
chr11,61160087,61165733,alter_trans_start/end,ENST00000334888.5,ENSG00000187049.5,TMEM216
chr11,61160087,61165733,alter_trans_start/end,ENST00000398979.3,ENSG00000187049.5,TMEM216
chr11,61160087,61165733,alter_trans_start/end,ENST00000515837.2,ENSG00000187049.5,TMEM216
chr11,61160087,61165733,alter_trans_start/end,ENST00000541473.1,ENSG00000187049.5,TMEM216
chr11,61160087,61165733,alter_trans_start/end,ENST00000544795.1,ENSG00000187049.5,TMEM216
chr11,62432445,62437204,alter_trans_start/end,ENST00000354588.3,ENSG00000162194.8,C11orf48
chr11,62432445,62437204,alter_trans_start/end,ENST00000377954.2,ENSG00000162194.8,C11orf48
chr11,62432445,62437204,alter_trans_start/end,ENST00000383870.1,ENSG00000206597.1,SNORA57
chr11,62432445,62437204,alter_trans_start/end,ENST00000398922.2,ENSG00000214756.3,METTL12
chr11,62432445,62437204,alter_trans_start/end,ENST00000415855.2,ENSG00000162194.8,C11orf48
chr11,62432445,62437204,alter_trans_start/end,ENST00000431002.2,ENSG00000162194.8,C11orf48
chr11,62432445,62437204,alter_trans_start/end,ENST00000524759.1,ENSG00000162194.8,C11orf48
chr11,62432445,62437204,alter_trans_start/end,ENST00000524958.1,ENSG00000162194.8,C11orf48
chr11,62432445,62437204,alter_trans_start/end,ENST00000525675.1,ENSG00000162194.8,C11orf48
chr11,62432445,62437204,alter_trans_start/end,ENST00000526490.1,ENSG00000162194.8,C11orf48
chr11,62432445,62437204,alter_trans_start/end,ENST00000527679.1,ENSG00000162194.8,C11orf48
chr11,62432445,62437204,alter_trans_start/end,ENST00000528115.1,ENSG00000162194.8,C11orf48
chr11,62432445,62437204,alter_trans_start/end,ENST00000528405.1,ENSG00000255432.1,RP11-831H9.11
chr11,62432445,62437204,alter_trans_start/end,ENST00000528862.1,ENSG00000162194.8,C11orf48
chr11,62432445,62437204,alter_trans_start/end,ENST00000529868.1,ENSG00000214756.3,METTL12
chr11,62432445,62437204,alter_trans_start/end,ENST00000532208.1,ENSG00000162194.8,C11orf48
chr11,62432445,62437204,alter_trans_start/end,ENST00000532786.1,ENSG00000162194.8,C11orf48
chr11,62432445,62437204,alter_trans_start/end,ENST00000532971.1,ENSG00000214756.3,METTL12
chr11,62432445,62437204,alter_trans_start/end,ENST00000594728.1,ENSG00000214756.3,METTL12
chr11,62622688,62622896,intron_retention,ENST00000384147.1,ENSG00000255717.2,SNHG1
chr11,62622688,62622896,intron_retention,ENST00000535689.1,ENSG00000255717.2,SNHG1
chr11,62622688,62622896,intron_retention,ENST00000537024.1,ENSG00000255717.2,SNHG1
chr11,62622688,62622896,intron_retention,ENST00000537068.1,ENSG00000255717.2,SNHG1
chr11,62622688,62622896,intron_retention,ENST00000537869.1,ENSG00000255717.2,SNHG1
chr11,62622688,62622896,intron_retention,ENST00000537925.1,ENSG00000255717.2,SNHG1
chr11,62622688,62622896,intron_retention,ENST00000537965.1,ENSG00000255717.2,SNHG1
chr11,62622688,62622896,intron_retention,ENST00000538266.1,ENSG00000255717.2,SNHG1
chr11,62622688,62622896,intron_retention,ENST00000538654.1,ENSG00000255717.2,SNHG1
chr11,62622688,62622896,intron_retention,ENST00000539921.1,ENSG00000255717.2,SNHG1
chr11,62622688,62622896,intron_retention,ENST00000539975.1,ENSG00000255717.2,SNHG1
chr11,62622688,62622896,intron_retention,ENST00000540725.1,ENSG00000255717.2,SNHG1
chr11,62622688,62622896,intron_retention,ENST00000540865.1,ENSG00000255717.2,SNHG1
chr11,62622688,62622896,intron_retention,ENST00000540904.1,ENSG00000255717.2,SNHG1
chr11,62622688,62622896,intron_retention,ENST00000541416.1,ENSG00000255717.2,SNHG1
chr11,62622688,62622896,intron_retention,ENST00000541578.1,ENSG00000255717.2,SNHG1
chr11,62622688,62622896,intron_retention,ENST00000541615.1,ENSG00000255717.2,SNHG1
chr11,62622688,62622896,intron_retention,ENST00000542112.1,ENSG00000255717.2,SNHG1
chr11,62622688,62622896,intron_retention,ENST00000544550.1,ENSG00000255717.2,SNHG1
chr11,62622688,62622896,intron_retention,ENST00000544983.1,ENSG00000255717.2,SNHG1
chr11,62622688,62622896,intron_retention,ENST00000545308.1,ENSG00000255717.2,SNHG1
chr11,62622688,62622896,intron_retention,ENST00000545440.1,ENSG00000255717.2,SNHG1
chr11,62622688,62622896,intron_retention,ENST00000545688.1,ENSG00000255717.2,SNHG1
chr11,62622938,62623337,intron_retention,ENST00000365607.1,ENSG00000255717.2,SNHG1
chr11,62622938,62623337,intron_retention,ENST00000535689.1,ENSG00000255717.2,SNHG1
chr11,62622938,62623337,intron_retention,ENST00000537024.1,ENSG00000255717.2,SNHG1
chr11,62622938,62623337,intron_retention,ENST00000537068.1,ENSG00000255717.2,SNHG1
chr11,62622938,62623337,intron_retention,ENST00000537925.1,ENSG00000255717.2,SNHG1
chr11,62622938,62623337,intron_retention,ENST00000537965.1,ENSG00000255717.2,SNHG1
chr11,62622938,62623337,intron_retention,ENST00000538266.1,ENSG00000255717.2,SNHG1
chr11,62622938,62623337,intron_retention,ENST00000538654.1,ENSG00000255717.2,SNHG1
chr11,62622938,62623337,intron_retention,ENST00000540725.1,ENSG00000255717.2,SNHG1
chr11,62622938,62623337,intron_retention,ENST00000540865.1,ENSG00000255717.2,SNHG1
chr11,62622938,62623337,intron_retention,ENST00000540904.1,ENSG00000255717.2,SNHG1
chr11,62622938,62623337,intron_retention,ENST00000541416.1,ENSG00000255717.2,SNHG1
chr11,62622938,62623337,intron_retention,ENST00000541578.1,ENSG00000255717.2,SNHG1
chr11,62622938,62623337,intron_retention,ENST00000541615.1,ENSG00000255717.2,SNHG1
chr11,62622938,62623337,intron_retention,ENST00000542112.1,ENSG00000255717.2,SNHG1
chr11,62622938,62623337,intron_retention,ENST00000544550.1,ENSG00000255717.2,SNHG1
chr11,62622938,62623337,intron_retention,ENST00000544983.1,ENSG00000255717.2,SNHG1
chr11,62622938,62623337,intron_retention,ENST00000545308.1,ENSG00000255717.2,SNHG1
chr11,62622938,62623337,intron_retention,ENST00000545440.1,ENSG00000255717.2,SNHG1
chr11,63304349,63312093,exon_skipping,ENST00000255688.3,ENSG00000133321.6,RARRES3
chr11,63304349,63312093,exon_skipping,ENST00000354445.2,ENSG00000133321.6,RARRES3
chr11,63304349,63312093,exon_skipping,ENST00000439013.2,ENSG00000133321.6,RARRES3
chr11,63304349,63312093,exon_skipping,ENST00000537871.1,ENSG00000133321.6,RARRES3
chr11,63304349,63312093,exon_skipping,ENST00000544107.1,ENSG00000133321.6,RARRES3
chr11,6340794,6341386,alter_trans_start/end,ENST00000303927.3,ENSG00000170955.9,PRKCDBP
chr11,6340794,6341386,alter_trans_start/end,ENST00000524852.1,ENSG00000170955.9,PRKCDBP
chr11,6340794,6341386,alter_trans_start/end,ENST00000530979.1,ENSG00000170955.9,PRKCDBP
chr11,6340794,6341386,alter_trans_start/end,ENST00000532354.1,ENSG00000170955.9,PRKCDBP
chr11,65191331,65191374,intron_retention,ENST00000499732.1,ENSG00000245532.4,NEAT1
chr11,65191331,65191374,intron_retention,ENST00000501122.2,ENSG00000245532.4,NEAT1
chr11,65191331,65191374,intron_retention,ENST00000601801.1,ENSG00000245532.4,NEAT1
chr11,65268285,65268383,intron_retention,ENST00000534336.1,ENSG00000251562.3,MALAT1
chr11,65268285,65268383,intron_retention,ENST00000544868.1,ENSG00000251562.3,MALAT1
chr11,66335553,66335790,alter_trans_start/end,ENST00000310325.5,ENSG00000174080.6,CTSF
chr11,66335553,66335790,alter_trans_start/end,ENST00000526010.1,ENSG00000174080.6,CTSF
chr11,66612507,66612637,intron_retention,ENST00000309657.3,ENSG00000173653.3,RCE1
chr11,66612507,66612637,intron_retention,ENST00000524506.1,ENSG00000173653.3,RCE1
chr11,66612507,66612637,intron_retention,ENST00000524849.1,ENSG00000173653.3,RCE1
chr11,66612507,66612637,intron_retention,ENST00000525356.1,ENSG00000173653.3,RCE1
chr11,66612507,66612637,intron_retention,ENST00000533277.1,ENSG00000173653.3,RCE1
chr11,66613033,66613331,intron_retention,ENST00000309657.3,ENSG00000173653.3,RCE1
chr11,66613033,66613331,intron_retention,ENST00000524506.1,ENSG00000173653.3,RCE1
chr11,66613033,66613331,intron_retention,ENST00000524849.1,ENSG00000173653.3,RCE1
chr11,66613033,66613331,intron_retention,ENST00000525356.1,ENSG00000173653.3,RCE1
chr11,66613033,66613331,intron_retention,ENST00000533277.1,ENSG00000173653.3,RCE1
chr11,69062043,69156378,alter_trans_start/end,ENST00000308946.3,ENSG00000172927.3,MYEOV
chr11,69062043,69156378,alter_trans_start/end,ENST00000441339.2,ENSG00000172927.3,MYEOV
chr11,69062043,69156378,alter_trans_start/end,ENST00000535407.1,ENSG00000172927.3,MYEOV
chr11,69062043,69156378,alter_trans_start/end,ENST00000535597.1,ENSG00000172927.3,MYEOV
chr11,69062043,69156378,alter_trans_start/end,ENST00000535653.1,ENSG00000172927.3,MYEOV
chr11,69062043,69156378,alter_trans_start/end,ENST00000535660.1,ENSG00000172927.3,MYEOV
chr11,69062043,69156378,alter_trans_start/end,ENST00000535743.1,ENSG00000213275.2,IFITM9P
chr11,69062043,69156378,alter_trans_start/end,ENST00000539691.1,ENSG00000172927.3,MYEOV
chr11,69062043,69156378,alter_trans_start/end,ENST00000540356.1,ENSG00000172927.3,MYEOV
chr11,69062043,69156378,alter_trans_start/end,ENST00000540760.1,ENSG00000172927.3,MYEOV
chr11,69062043,69156378,alter_trans_start/end,ENST00000541137.1,ENSG00000172927.3,MYEOV
chr11,69062043,69156378,alter_trans_start/end,ENST00000544008.1,ENSG00000172927.3,MYEOV
chr11,69062043,69156378,alter_trans_start/end,ENST00000544781.1,ENSG00000172927.3,MYEOV
chr11,7650758,7672887,alter_trans_start/end,ENST00000299492.4,ENSG00000166387.7,PPFIBP2
chr11,7650758,7672887,alter_trans_start/end,ENST00000524495.1,ENSG00000166387.7,PPFIBP2
chr11,7650758,7672887,alter_trans_start/end,ENST00000528883.1,ENSG00000166387.7,PPFIBP2
chr11,7650758,7672887,alter_trans_start/end,ENST00000528929.1,ENSG00000166387.7,PPFIBP2
chr11,7650758,7672887,alter_trans_start/end,ENST00000529021.1,ENSG00000166387.7,PPFIBP2
chr11,7650758,7672887,alter_trans_start/end,ENST00000529664.1,ENSG00000166387.7,PPFIBP2
chr11,7650758,7672887,alter_trans_start/end,ENST00000530081.1,ENSG00000166387.7,PPFIBP2
chr11,7650758,7672887,alter_trans_start/end,ENST00000530181.1,ENSG00000166387.7,PPFIBP2
chr11,7650758,7672887,alter_trans_start/end,ENST00000530582.1,ENSG00000166387.7,PPFIBP2
chr11,7650758,7672887,alter_trans_start/end,ENST00000532112.1,ENSG00000166387.7,PPFIBP2
chr11,7650758,7672887,alter_trans_start/end,ENST00000532172.1,ENSG00000166387.7,PPFIBP2
chr11,7650758,7672887,alter_trans_start/end,ENST00000532381.1,ENSG00000166387.7,PPFIBP2
chr11,7650758,7672887,alter_trans_start/end,ENST00000532416.1,ENSG00000166387.7,PPFIBP2
chr11,7650758,7672887,alter_trans_start/end,ENST00000532926.1,ENSG00000166387.7,PPFIBP2
chr11,7650758,7672887,alter_trans_start/end,ENST00000533792.1,ENSG00000166387.7,PPFIBP2
chr11,7650758,7672887,alter_trans_start/end,ENST00000534409.1,ENSG00000166387.7,PPFIBP2
chr11,822023,822397,intron_retention,ENST00000336615.4,ENSG00000177666.11,PNPLA2
chr11,822023,822397,intron_retention,ENST00000525250.1,ENSG00000177666.11,PNPLA2
chr11,822023,822397,intron_retention,ENST00000531923.1,ENSG00000177666.11,PNPLA2
chr11,822023,822397,intron_retention,ENST00000534561.1,ENSG00000177666.11,PNPLA2
chr11,82783188,82783680,exon_skipping,ENST00000501011.2,ENSG00000246067.3,RAB30-AS1
chr11,82783188,82783680,exon_skipping,ENST00000526795.1,ENSG00000246067.3,RAB30-AS1
chr11,82783188,82783680,exon_skipping,ENST00000527627.1,ENSG00000246067.3,RAB30-AS1
chr11,82783188,82783680,exon_skipping,ENST00000528156.1,ENSG00000246067.3,RAB30-AS1
chr11,82783188,82783680,exon_skipping,ENST00000530270.2,ENSG00000246067.3,RAB30-AS1
chr11,82783188,82783680,exon_skipping,ENST00000533329.1,ENSG00000255503.1,RP11-113K21.4
chr11,82783188,82783680,exon_skipping,ENST00000533528.1,ENSG00000246067.3,RAB30-AS1
chr11,82783188,82783680,exon_skipping,ENST00000533708.1,ENSG00000246067.3,RAB30-AS1
chr11,82783188,82783680,exon_skipping,ENST00000534499.1,ENSG00000246067.3,RAB30-AS1
chr11,82783846,82784345,intron_retention,ENST00000501011.2,ENSG00000246067.3,RAB30-AS1
chr11,82783846,82784345,intron_retention,ENST00000526795.1,ENSG00000246067.3,RAB30-AS1
chr11,82783846,82784345,intron_retention,ENST00000527627.1,ENSG00000246067.3,RAB30-AS1
chr11,82783846,82784345,intron_retention,ENST00000528156.1,ENSG00000246067.3,RAB30-AS1
chr11,82783846,82784345,intron_retention,ENST00000530270.2,ENSG00000246067.3,RAB30-AS1
chr11,82783846,82784345,intron_retention,ENST00000533329.1,ENSG00000255503.1,RP11-113K21.4
chr11,82783846,82784345,intron_retention,ENST00000533528.1,ENSG00000246067.3,RAB30-AS1
chr11,82783846,82784345,intron_retention,ENST00000533708.1,ENSG00000246067.3,RAB30-AS1
chr11,82783846,82784345,intron_retention,ENST00000534499.1,ENSG00000246067.3,RAB30-AS1
chr11,9004778,9007258,alter_trans_start/end,ENST00000309166.3,ENSG00000175352.6,NRIP3
chr11,9004778,9007258,alter_trans_start/end,ENST00000531090.1,ENSG00000175352.6,NRIP3
chr11,9004778,9007258,alter_trans_start/end,ENST00000531142.1,ENSG00000175352.6,NRIP3
chr11,9004778,9007258,alter_trans_start/end,ENST00000534759.1,ENSG00000175352.6,NRIP3
chr11,9007397,9009167,alter_trans_start/end,ENST00000309166.3,ENSG00000175352.6,NRIP3
chr11,9007397,9009167,alter_trans_start/end,ENST00000525100.1,ENSG00000175352.6,NRIP3
chr11,9007397,9009167,alter_trans_start/end,ENST00000531090.1,ENSG00000175352.6,NRIP3
chr12,100560354,100561115,alter_trans_start/end,ENST00000266746.6,ENSG00000238105.3,GOLGA2B
chr12,100560354,100561115,alter_trans_start/end,ENST00000397112.4,ENSG00000238105.3,GOLGA2B
chr12,100560354,100561115,alter_trans_start/end,ENST00000421840.2,ENSG00000238105.3,GOLGA2B
chr12,100560354,100561115,alter_trans_start/end,ENST00000429462.1,ENSG00000238105.3,GOLGA2B
chr12,105445995,105451898,alter_trans_start/end,ENST00000258494.9,ENSG00000136010.9,ALDH1L2
chr12,105445995,105451898,alter_trans_start/end,ENST00000424857.2,ENSG00000136010.9,ALDH1L2
chr12,105445995,105451898,alter_trans_start/end,ENST00000549335.1,ENSG00000136010.9,ALDH1L2
chr12,105445995,105451898,alter_trans_start/end,ENST00000552270.1,ENSG00000136010.9,ALDH1L2
chr12,109535370,109547634,alter_trans_start/end,ENST00000242576.2,ENSG00000076248.6,UNG
chr12,109535370,109547634,alter_trans_start/end,ENST00000336865.2,ENSG00000076248.6,UNG
chr12,109535370,109547634,alter_trans_start/end,ENST00000446767.2,ENSG00000076248.6,UNG
chr12,109535370,109547634,alter_trans_start/end,ENST00000539287.1,ENSG00000076248.6,UNG
chr12,109535370,109547634,alter_trans_start/end,ENST00000540158.1,ENSG00000076248.6,UNG
chr12,111169706,111180727,alter_trans_start/end,ENST00000335007.5,ENSG00000186298.7,PPP1CC
chr12,111169706,111180727,alter_trans_start/end,ENST00000340766.5,ENSG00000186298.7,PPP1CC
chr12,111169706,111180727,alter_trans_start/end,ENST00000546933.1,ENSG00000186298.7,PPP1CC
chr12,111169706,111180727,alter_trans_start/end,ENST00000550991.1,ENSG00000186298.7,PPP1CC
chr12,111169706,111180727,alter_trans_start/end,ENST00000551676.1,ENSG00000186298.7,PPP1CC
