chromosome,position_start,position_end,category,TranscriptID,GeneID,GeneSymbol
chr12,100444999,100536651,alter_trans_start/end,ENST00000547428.1,ENSG00000111647.8,UHRF1BP1L
chr12,100444999,100536651,alter_trans_start/end,ENST00000547504.1,ENSG00000111647.8,UHRF1BP1L
chr12,100444999,100536651,alter_trans_start/end,ENST00000548045.1,ENSG00000111647.8,UHRF1BP1L
chr12,100444999,100536651,alter_trans_start/end,ENST00000550544.1,ENSG00000111647.8,UHRF1BP1L
chr12,100444999,100536651,alter_trans_start/end,ENST00000551973.1,ENSG00000111647.8,UHRF1BP1L
chr12,100444999,100536651,alter_trans_start/end,ENST00000551980.1,ENSG00000111647.8,UHRF1BP1L
chr12,100453311,100536651,alter_trans_start/end,ENST00000279907.7,ENSG00000111647.8,UHRF1BP1L
chr12,100453311,100536651,alter_trans_start/end,ENST00000356828.3,ENSG00000111647.8,UHRF1BP1L
chr12,100453311,100536651,alter_trans_start/end,ENST00000545232.2,ENSG00000111647.8,UHRF1BP1L
chr12,100453311,100536651,alter_trans_start/end,ENST00000547428.1,ENSG00000111647.8,UHRF1BP1L
chr12,100453311,100536651,alter_trans_start/end,ENST00000548045.1,ENSG00000111647.8,UHRF1BP1L
chr12,100453311,100536651,alter_trans_start/end,ENST00000550544.1,ENSG00000111647.8,UHRF1BP1L
chr12,100453311,100536651,alter_trans_start/end,ENST00000551973.1,ENSG00000111647.8,UHRF1BP1L
chr12,100453311,100536651,alter_trans_start/end,ENST00000551980.1,ENSG00000111647.8,UHRF1BP1L
chr12,104238197,104251010,alter_trans_start/end,ENST00000548527.1,ENSG00000214198.3,RP11-642P15.1
chr12,104238197,104251010,alter_trans_start/end,ENST00000551270.1,ENSG00000214198.3,RP11-642P15.1
chr12,104238197,104251010,alter_trans_start/end,ENST00000551650.1,ENSG00000257327.1,RP11-650K20.3
chr12,104382775,104408791,alter_trans_start/end,ENST00000360814.4,ENSG00000120820.8,GLT8D2
chr12,104382775,104408791,alter_trans_start/end,ENST00000546436.1,ENSG00000120820.8,GLT8D2
chr12,104382775,104408791,alter_trans_start/end,ENST00000546851.1,ENSG00000120820.8,GLT8D2
chr12,104382775,104408791,alter_trans_start/end,ENST00000547583.1,ENSG00000120820.8,GLT8D2
chr12,104382775,104408791,alter_trans_start/end,ENST00000548660.1,ENSG00000120820.8,GLT8D2
chr12,104382775,104408791,alter_trans_start/end,ENST00000550816.1,ENSG00000120820.8,GLT8D2
chr12,104382775,104408791,alter_trans_start/end,ENST00000552572.1,ENSG00000120820.8,GLT8D2
chr12,104413454,104443673,exon_skipping,ENST00000360814.4,ENSG00000120820.8,GLT8D2
chr12,104413454,104443673,exon_skipping,ENST00000403137.3,ENSG00000216285.4,RP11-490H24.5
chr12,104413454,104443673,exon_skipping,ENST00000546436.1,ENSG00000120820.8,GLT8D2
chr12,104413454,104443673,exon_skipping,ENST00000546851.1,ENSG00000120820.8,GLT8D2
chr12,104413454,104443673,exon_skipping,ENST00000547454.1,ENSG00000216285.4,RP11-490H24.5
chr12,104413454,104443673,exon_skipping,ENST00000547583.1,ENSG00000120820.8,GLT8D2
chr12,104413454,104443673,exon_skipping,ENST00000548660.1,ENSG00000120820.8,GLT8D2
chr12,104413454,104443673,exon_skipping,ENST00000550816.1,ENSG00000120820.8,GLT8D2
chr12,107713666,107974929,alter_trans_start/end,ENST00000280758.5,ENSG00000151136.10,BTBD11
chr12,107713666,107974929,alter_trans_start/end,ENST00000357167.4,ENSG00000151136.10,BTBD11
chr12,107713666,107974929,alter_trans_start/end,ENST00000364027.1,ENSG00000200897.1,SNORD74
chr12,107713666,107974929,alter_trans_start/end,ENST00000410370.1,ENSG00000222302.1,RNA5SP371
chr12,107713666,107974929,alter_trans_start/end,ENST00000415943.2,ENSG00000151136.10,BTBD11
chr12,107713666,107974929,alter_trans_start/end,ENST00000420571.2,ENSG00000151136.10,BTBD11
chr12,107713666,107974929,alter_trans_start/end,ENST00000490090.2,ENSG00000151136.10,BTBD11
chr12,107713666,107974929,alter_trans_start/end,ENST00000550706.1,ENSG00000151136.10,BTBD11
chr12,107713666,108029062,alter_trans_start/end,ENST00000280758.5,ENSG00000151136.10,BTBD11
chr12,107713666,108029062,alter_trans_start/end,ENST00000357167.4,ENSG00000151136.10,BTBD11
chr12,107713666,108029062,alter_trans_start/end,ENST00000364027.1,ENSG00000200897.1,SNORD74
chr12,107713666,108029062,alter_trans_start/end,ENST00000410370.1,ENSG00000222302.1,RNA5SP371
chr12,107713666,108029062,alter_trans_start/end,ENST00000415943.2,ENSG00000151136.10,BTBD11
chr12,107713666,108029062,alter_trans_start/end,ENST00000420571.2,ENSG00000151136.10,BTBD11
chr12,107713666,108029062,alter_trans_start/end,ENST00000490090.2,ENSG00000151136.10,BTBD11
chr12,107713666,108029062,alter_trans_start/end,ENST00000494235.2,ENSG00000151136.10,BTBD11
chr12,107713666,108029062,alter_trans_start/end,ENST00000548473.1,ENSG00000257579.1,RP11-128P10.1
chr12,107713666,108029062,alter_trans_start/end,ENST00000550706.1,ENSG00000151136.10,BTBD11
chr12,116973355,116974158,alter_trans_start/end,ENST00000470091.1,ENSG00000196668.3,LINC00173
chr12,116973355,116974158,alter_trans_start/end,ENST00000477702.1,ENSG00000196668.3,LINC00173
chr12,117256420,117256537,intron_retention,ENST00000257575.4,ENSG00000135119.10,RNFT2
chr12,117256420,117256537,intron_retention,ENST00000319176.7,ENSG00000135119.10,RNFT2
chr12,117256420,117256537,intron_retention,ENST00000392549.2,ENSG00000135119.10,RNFT2
chr12,117256420,117256537,intron_retention,ENST00000407967.3,ENSG00000135119.10,RNFT2
chr12,117256420,117256537,intron_retention,ENST00000547718.1,ENSG00000135119.10,RNFT2
chr12,117899067,117899230,intron_retention,ENST00000425217.1,ENSG00000171435.9,KSR2
chr12,121067420,121077853,alter_trans_start/end,ENST00000540369.1,ENSG00000256008.1,RP11-728G15.1
chr12,121067420,121077853,alter_trans_start/end,ENST00000544339.1,ENSG00000256008.1,RP11-728G15.1
chr12,122080524,122080759,intron_retention,ENST00000330079.7,ENSG00000182500.7,ORAI1
chr12,123849662,123850072,intron_retention,ENST00000543072.1,ENSG00000256092.2,hsa-mir-8072
chr12,123849662,123850072,intron_retention,ENST00000602918.1,ENSG00000256092.2,hsa-mir-8072
chr12,124657143,124665285,alter_trans_start/end,ENST00000540762.2,ENSG00000178882.9,FAM101A
chr12,124657143,124665285,alter_trans_start/end,ENST00000545615.1,ENSG00000178882.9,FAM101A
chr12,124665480,124693224,alter_trans_start/end,ENST00000539391.1,ENSG00000256596.1,RP11-522N14.2
chr12,124665480,124693224,alter_trans_start/end,ENST00000540762.2,ENSG00000178882.9,FAM101A
chr12,124665480,124693224,alter_trans_start/end,ENST00000545615.1,ENSG00000178882.9,FAM101A
chr12,124916047,124916351,intron_retention,ENST00000356219.3,ENSG00000196498.9,NCOR2
chr12,124916047,124916351,intron_retention,ENST00000397355.1,ENSG00000196498.9,NCOR2
chr12,124916047,124916351,intron_retention,ENST00000404121.2,ENSG00000196498.9,NCOR2
chr12,124916047,124916351,intron_retention,ENST00000404621.1,ENSG00000196498.9,NCOR2
chr12,124916047,124916351,intron_retention,ENST00000405201.1,ENSG00000196498.9,NCOR2
chr12,124916047,124916351,intron_retention,ENST00000420698.1,ENSG00000196498.9,NCOR2
chr12,124916047,124916351,intron_retention,ENST00000429285.2,ENSG00000196498.9,NCOR2
chr12,124916047,124916351,intron_retention,ENST00000448008.1,ENSG00000196498.9,NCOR2
chr12,124916047,124916351,intron_retention,ENST00000458234.1,ENSG00000196498.9,NCOR2
chr12,124916047,124916351,intron_retention,ENST00000542927.1,ENSG00000196498.9,NCOR2
chr12,132671688,132671821,intron_retention,ENST00000538731.1,ENSG00000256576.1,RP13-977J11.2
chr12,14927910,14928225,intron_retention,ENST00000389078.3,ENSG00000246705.3,H2AFJ
chr12,14927910,14928225,intron_retention,ENST00000501744.2,ENSG00000246705.3,H2AFJ
chr12,14927910,14928225,intron_retention,ENST00000544848.1,ENSG00000246705.3,H2AFJ
chr12,2162406,2229491,alter_trans_start/end,ENST00000327702.7,ENSG00000151067.16,CACNA1C
chr12,2162406,2229491,alter_trans_start/end,ENST00000335762.5,ENSG00000151067.16,CACNA1C
chr12,2162406,2229491,alter_trans_start/end,ENST00000344100.3,ENSG00000151067.16,CACNA1C
chr12,2162406,2229491,alter_trans_start/end,ENST00000347598.4,ENSG00000151067.16,CACNA1C
chr12,2162406,2229491,alter_trans_start/end,ENST00000399591.1,ENSG00000151067.16,CACNA1C
chr12,2162406,2229491,alter_trans_start/end,ENST00000399595.1,ENSG00000151067.16,CACNA1C
chr12,2162406,2229491,alter_trans_start/end,ENST00000399597.1,ENSG00000151067.16,CACNA1C
chr12,2162406,2229491,alter_trans_start/end,ENST00000399601.1,ENSG00000151067.16,CACNA1C
chr12,2162406,2229491,alter_trans_start/end,ENST00000399603.1,ENSG00000151067.16,CACNA1C
chr12,2162406,2229491,alter_trans_start/end,ENST00000399606.1,ENSG00000151067.16,CACNA1C
chr12,2162406,2229491,alter_trans_start/end,ENST00000399617.1,ENSG00000151067.16,CACNA1C
chr12,2162406,2229491,alter_trans_start/end,ENST00000399621.1,ENSG00000151067.16,CACNA1C
chr12,2162406,2229491,alter_trans_start/end,ENST00000399629.1,ENSG00000151067.16,CACNA1C
chr12,2162406,2229491,alter_trans_start/end,ENST00000399634.1,ENSG00000151067.16,CACNA1C
chr12,2162406,2229491,alter_trans_start/end,ENST00000399637.1,ENSG00000151067.16,CACNA1C
chr12,2162406,2229491,alter_trans_start/end,ENST00000399638.1,ENSG00000151067.16,CACNA1C
chr12,2162406,2229491,alter_trans_start/end,ENST00000399641.1,ENSG00000151067.16,CACNA1C
chr12,2162406,2229491,alter_trans_start/end,ENST00000399644.1,ENSG00000151067.16,CACNA1C
chr12,2162406,2229491,alter_trans_start/end,ENST00000399649.1,ENSG00000151067.16,CACNA1C
chr12,2162406,2229491,alter_trans_start/end,ENST00000399655.1,ENSG00000151067.16,CACNA1C
chr12,2162406,2229491,alter_trans_start/end,ENST00000402845.3,ENSG00000151067.16,CACNA1C
chr12,2162406,2229491,alter_trans_start/end,ENST00000406454.3,ENSG00000151067.16,CACNA1C
chr12,2162406,2229491,alter_trans_start/end,ENST00000480911.1,ENSG00000151067.16,CACNA1C
chr12,2162406,2229491,alter_trans_start/end,ENST00000543114.1,ENSG00000151067.16,CACNA1C
chr12,24969780,24989445,alter_trans_start/end,ENST00000261192.7,ENSG00000060982.10,BCAT1
chr12,24969780,24989445,alter_trans_start/end,ENST00000342945.5,ENSG00000060982.10,BCAT1
chr12,24969780,24989445,alter_trans_start/end,ENST00000538118.1,ENSG00000060982.10,BCAT1
chr12,24969780,24989445,alter_trans_start/end,ENST00000539282.1,ENSG00000060982.10,BCAT1
chr12,24969780,24989445,alter_trans_start/end,ENST00000539780.1,ENSG00000060982.10,BCAT1
chr12,24969780,24989445,alter_trans_start/end,ENST00000543099.1,ENSG00000060982.10,BCAT1
chr12,24969780,24989445,alter_trans_start/end,ENST00000544418.1,ENSG00000060982.10,BCAT1
chr12,24969780,24989445,alter_trans_start/end,ENST00000545410.1,ENSG00000256482.1,RP11-625L16.3
chr12,24989530,25015270,alter_trans_start/end,ENST00000261192.7,ENSG00000060982.10,BCAT1
chr12,24989530,25015270,alter_trans_start/end,ENST00000342945.5,ENSG00000060982.10,BCAT1
chr12,24989530,25015270,alter_trans_start/end,ENST00000538118.1,ENSG00000060982.10,BCAT1
chr12,24989530,25015270,alter_trans_start/end,ENST00000539282.1,ENSG00000060982.10,BCAT1
chr12,24989530,25015270,alter_trans_start/end,ENST00000539780.1,ENSG00000060982.10,BCAT1
chr12,24989530,25015270,alter_trans_start/end,ENST00000544418.1,ENSG00000060982.10,BCAT1
chr12,25002883,25015270,alter_trans_start/end,ENST00000261192.7,ENSG00000060982.10,BCAT1
chr12,25002883,25015270,alter_trans_start/end,ENST00000342945.5,ENSG00000060982.10,BCAT1
chr12,25002883,25015270,alter_trans_start/end,ENST00000538118.1,ENSG00000060982.10,BCAT1
chr12,25002883,25015270,alter_trans_start/end,ENST00000539282.1,ENSG00000060982.10,BCAT1
chr12,25002883,25015270,alter_trans_start/end,ENST00000539780.1,ENSG00000060982.10,BCAT1
chr12,25002883,25015270,alter_trans_start/end,ENST00000544418.1,ENSG00000060982.10,BCAT1
chr12,271569,276787,alter_trans_start/end,ENST00000326261.4,ENSG00000120645.7,IQSEC3
chr12,271569,276787,alter_trans_start/end,ENST00000382841.2,ENSG00000120645.7,IQSEC3
chr12,271569,276787,alter_trans_start/end,ENST00000537295.1,ENSG00000256540.1,RP11-598F7.6
chr12,271569,276787,alter_trans_start/end,ENST00000537961.1,ENSG00000256540.1,RP11-598F7.6
chr12,271569,276787,alter_trans_start/end,ENST00000538872.1,ENSG00000120645.7,IQSEC3
chr12,271569,276787,alter_trans_start/end,ENST00000540136.1,ENSG00000256694.1,RP11-598F7.5
chr12,30952955,30955925,alter_trans_start/end,ENST00000547804.1,ENSG00000235884.2,LINC00941
chr12,30952955,30955925,alter_trans_start/end,ENST00000551972.1,ENSG00000235884.2,LINC00941
chr12,31901057,31909820,alter_trans_start/end,ENST00000393255.2,ENSG00000223722.2,RP11-467L13.5
chr12,31901057,31909820,alter_trans_start/end,ENST00000453713.1,ENSG00000223722.2,RP11-467L13.5
chr12,31901057,31909820,alter_trans_start/end,ENST00000540596.1,ENSG00000256843.1,RP11-467L13.4
chr12,40681341,40717152,alter_trans_start/end,ENST00000298910.7,ENSG00000188906.9,LRRK2
chr12,40681341,40717152,alter_trans_start/end,ENST00000343742.2,ENSG00000188906.9,LRRK2
chr12,40681341,40717152,alter_trans_start/end,ENST00000430804.1,ENSG00000188906.9,LRRK2
chr12,40681341,40717152,alter_trans_start/end,ENST00000479187.1,ENSG00000188906.9,LRRK2
chr12,40681341,40717152,alter_trans_start/end,ENST00000481256.1,ENSG00000188906.9,LRRK2
chr12,40728835,40740555,alter_trans_start/end,ENST00000298910.7,ENSG00000188906.9,LRRK2
chr12,40728835,40740555,alter_trans_start/end,ENST00000430804.1,ENSG00000188906.9,LRRK2
chr12,40728835,40740555,alter_trans_start/end,ENST00000479187.1,ENSG00000188906.9,LRRK2
chr12,40728835,40760808,alter_trans_start/end,ENST00000298910.7,ENSG00000188906.9,LRRK2
chr12,40728835,40760808,alter_trans_start/end,ENST00000430804.1,ENSG00000188906.9,LRRK2
chr12,40728835,40760808,alter_trans_start/end,ENST00000479187.1,ENSG00000188906.9,LRRK2
chr12,40728835,40761446,alter_trans_start/end,ENST00000298910.7,ENSG00000188906.9,LRRK2
chr12,40728835,40761446,alter_trans_start/end,ENST00000430804.1,ENSG00000188906.9,LRRK2
chr12,40728835,40761446,alter_trans_start/end,ENST00000479187.1,ENSG00000188906.9,LRRK2
chr12,4382919,4409026,alter_trans_start/end,ENST00000261254.3,ENSG00000118971.3,CCND2
chr12,4382919,4409026,alter_trans_start/end,ENST00000536537.1,ENSG00000118971.3,CCND2
chr12,4382919,4409026,alter_trans_start/end,ENST00000536795.1,ENSG00000118971.3,CCND2
chr12,4382919,4409026,alter_trans_start/end,ENST00000537370.1,ENSG00000255920.1,RP11-264F23.4
chr12,4382919,4409026,alter_trans_start/end,ENST00000539135.1,ENSG00000256164.1,RP11-264F23.3
chr12,4382919,4409026,alter_trans_start/end,ENST00000541542.1,ENSG00000118971.3,CCND2
chr12,48099946,48123168,alter_trans_start/end,ENST00000229003.3,ENSG00000111405.4,ENDOU
chr12,48099946,48123168,alter_trans_start/end,ENST00000422538.3,ENSG00000111405.4,ENDOU
chr12,48099946,48123168,alter_trans_start/end,ENST00000542202.1,ENSG00000111405.4,ENDOU
chr12,48099946,48123168,alter_trans_start/end,ENST00000545824.2,ENSG00000111405.4,ENDOU
chr12,48099946,48123168,alter_trans_start/end,ENST00000547799.1,ENSG00000257433.1,RP1-197B17.3
chr12,48099946,48123168,alter_trans_start/end,ENST00000551186.1,ENSG00000111405.4,ENDOU
chr12,48099946,48123168,alter_trans_start/end,ENST00000552133.1,ENSG00000257433.1,RP1-197B17.3
chr12,48099946,48123168,alter_trans_start/end,ENST00000552502.1,ENSG00000257433.1,RP1-197B17.3
chr12,48099946,48123168,alter_trans_start/end,ENST00000553045.1,ENSG00000257433.1,RP1-197B17.3
chr12,48113055,48123168,alter_trans_start/end,ENST00000229003.3,ENSG00000111405.4,ENDOU
chr12,48113055,48123168,alter_trans_start/end,ENST00000422538.3,ENSG00000111405.4,ENDOU
chr12,48113055,48123168,alter_trans_start/end,ENST00000545824.2,ENSG00000111405.4,ENDOU
chr12,48113055,48123168,alter_trans_start/end,ENST00000547799.1,ENSG00000257433.1,RP1-197B17.3
chr12,48113055,48123168,alter_trans_start/end,ENST00000552133.1,ENSG00000257433.1,RP1-197B17.3
chr12,48113055,48123168,alter_trans_start/end,ENST00000552502.1,ENSG00000257433.1,RP1-197B17.3
chr12,48113055,48123168,alter_trans_start/end,ENST00000553045.1,ENSG00000257433.1,RP1-197B17.3
chr12,48113482,48123168,alter_trans_start/end,ENST00000229003.3,ENSG00000111405.4,ENDOU
chr12,48113482,48123168,alter_trans_start/end,ENST00000422538.3,ENSG00000111405.4,ENDOU
chr12,48113482,48123168,alter_trans_start/end,ENST00000545824.2,ENSG00000111405.4,ENDOU
chr12,48113482,48123168,alter_trans_start/end,ENST00000547799.1,ENSG00000257433.1,RP1-197B17.3
chr12,48113482,48123168,alter_trans_start/end,ENST00000552133.1,ENSG00000257433.1,RP1-197B17.3
chr12,48113482,48123168,alter_trans_start/end,ENST00000552502.1,ENSG00000257433.1,RP1-197B17.3
chr12,48113482,48123168,alter_trans_start/end,ENST00000553045.1,ENSG00000257433.1,RP1-197B17.3
chr12,49691290,49691460,alter_trans_start/end,ENST00000257860.4,ENSG00000135406.9,PRPH
chr12,49691290,49691460,alter_trans_start/end,ENST00000530631.1,ENSG00000135406.9,PRPH
chr12,49691290,49691460,alter_trans_start/end,ENST00000532332.2,ENSG00000135406.9,PRPH
chr12,49691290,49691460,alter_trans_start/end,ENST00000553259.1,ENSG00000258334.1,RP11-161H23.9
chr12,49691290,49691741,alter_trans_start/end,ENST00000257860.4,ENSG00000135406.9,PRPH
chr12,49691290,49691741,alter_trans_start/end,ENST00000530631.1,ENSG00000135406.9,PRPH
chr12,49691290,49691741,alter_trans_start/end,ENST00000532332.2,ENSG00000135406.9,PRPH
chr12,49691290,49691741,alter_trans_start/end,ENST00000553259.1,ENSG00000258334.1,RP11-161H23.9
chr12,51300015,51318820,alter_trans_start/end,ENST00000332160.4,ENSG00000185432.10,METTL7A
chr12,51300015,51318820,alter_trans_start/end,ENST00000546513.1,ENSG00000185432.10,METTL7A
chr12,51300015,51318820,alter_trans_start/end,ENST00000547104.1,ENSG00000185432.10,METTL7A
chr12,51300015,51318820,alter_trans_start/end,ENST00000548553.1,ENSG00000185432.10,METTL7A
chr12,51300015,51318820,alter_trans_start/end,ENST00000550502.1,ENSG00000185432.10,METTL7A
chr12,54689088,54694830,alter_trans_start/end,ENST00000312156.4,ENSG00000123405.9,NFE2
chr12,54689088,54694830,alter_trans_start/end,ENST00000435572.2,ENSG00000123405.9,NFE2
chr12,54689088,54694830,alter_trans_start/end,ENST00000540264.2,ENSG00000123405.9,NFE2
chr12,54689088,54694830,alter_trans_start/end,ENST00000553061.1,ENSG00000258344.1,RP11-968A15.8
chr12,54689088,54694830,alter_trans_start/end,ENST00000553070.1,ENSG00000123405.9,NFE2
chr12,54689088,54694830,alter_trans_start/end,ENST00000553198.1,ENSG00000123405.9,NFE2
chr12,58015531,58016342,alter_trans_start/end,ENST00000320442.4,ENSG00000135502.12,SLC26A10
chr12,58015531,58016342,alter_trans_start/end,ENST00000379218.2,ENSG00000135502.12,SLC26A10
chr12,58015531,58016342,alter_trans_start/end,ENST00000440686.1,ENSG00000135502.12,SLC26A10
chr12,58015531,58016342,alter_trans_start/end,ENST00000463802.1,ENSG00000135502.12,SLC26A10
chr12,58015531,58016342,alter_trans_start/end,ENST00000474359.2,ENSG00000135502.12,SLC26A10
chr12,58016424,58016570,intron_retention,ENST00000320442.4,ENSG00000135502.12,SLC26A10
chr12,58016424,58016570,intron_retention,ENST00000379218.2,ENSG00000135502.12,SLC26A10
chr12,58016424,58016570,intron_retention,ENST00000440686.1,ENSG00000135502.12,SLC26A10
chr12,58016424,58016570,intron_retention,ENST00000463802.1,ENSG00000135502.12,SLC26A10
chr12,58016424,58016570,intron_retention,ENST00000474359.2,ENSG00000135502.12,SLC26A10
chr12,64210066,64215709,alter_trans_start/end,ENST00000546214.1,ENSG00000255850.1,TMEM5-AS1
chr12,64621765,64690284,alter_trans_start/end,ENST00000333722.5,ENSG00000185306.8,C12orf56
chr12,64621765,64690284,alter_trans_start/end,ENST00000515979.1,ENSG00000251788.1,RNU5A-7P
chr12,64621765,64690284,alter_trans_start/end,ENST00000535515.1,ENSG00000185306.8,C12orf56
chr12,64621765,64690284,alter_trans_start/end,ENST00000535684.1,ENSG00000243024.2,RPS11P6
chr12,64621765,64690284,alter_trans_start/end,ENST00000536546.1,ENSG00000256192.1,RP11-290I21.2
chr12,64621765,64690284,alter_trans_start/end,ENST00000536975.1,ENSG00000185306.8,C12orf56
chr12,64621765,64690284,alter_trans_start/end,ENST00000541802.1,ENSG00000185306.8,C12orf56
chr12,64621765,64690284,alter_trans_start/end,ENST00000542397.1,ENSG00000185306.8,C12orf56
chr12,64621765,64690284,alter_trans_start/end,ENST00000543942.2,ENSG00000185306.8,C12orf56
chr12,67712600,67713207,intron_retention,ENST00000545606.1,ENSG00000111530.8,CAND1
chr12,70595987,70596078,alter_trans_start/end,ENST00000549419.1,ENSG00000257815.1,RP11-611E13.2
chr12,75807481,75824644,alter_trans_start/end,ENST00000320460.4,ENSG00000180481.6,GLIPR1L2
chr12,75807481,75824644,alter_trans_start/end,ENST00000378692.3,ENSG00000180481.6,GLIPR1L2
chr12,75807481,75824644,alter_trans_start/end,ENST00000435775.1,ENSG00000180481.6,GLIPR1L2
chr12,75807481,75824644,alter_trans_start/end,ENST00000441218.1,ENSG00000180481.6,GLIPR1L2
chr12,75807481,75824644,alter_trans_start/end,ENST00000547164.1,ENSG00000180481.6,GLIPR1L2
chr12,75807481,75824644,alter_trans_start/end,ENST00000550916.1,ENSG00000180481.6,GLIPR1L2
chr12,7980278,7984299,alter_trans_start/end,ENST00000340749.5,ENSG00000173262.7,SLC2A14
chr12,7980278,7984299,alter_trans_start/end,ENST00000396589.2,ENSG00000173262.7,SLC2A14
chr12,7980278,7984299,alter_trans_start/end,ENST00000431042.2,ENSG00000173262.7,SLC2A14
chr12,7980278,7984299,alter_trans_start/end,ENST00000535266.1,ENSG00000173262.7,SLC2A14
chr12,7980278,7984299,alter_trans_start/end,ENST00000535295.1,ENSG00000173262.7,SLC2A14
chr12,7980278,7984299,alter_trans_start/end,ENST00000535344.1,ENSG00000173262.7,SLC2A14
chr12,7980278,7984299,alter_trans_start/end,ENST00000536594.1,ENSG00000173262.7,SLC2A14
chr12,7980278,7984299,alter_trans_start/end,ENST00000537557.1,ENSG00000173262.7,SLC2A14
chr12,7980278,7984299,alter_trans_start/end,ENST00000539738.1,ENSG00000173262.7,SLC2A14
chr12,7980278,7984299,alter_trans_start/end,ENST00000539924.1,ENSG00000173262.7,SLC2A14
chr12,7980278,7984299,alter_trans_start/end,ENST00000542505.1,ENSG00000173262.7,SLC2A14
chr12,7980278,7984299,alter_trans_start/end,ENST00000542546.1,ENSG00000173262.7,SLC2A14
chr12,7980278,7984299,alter_trans_start/end,ENST00000542782.1,ENSG00000173262.7,SLC2A14
chr12,7980278,7984299,alter_trans_start/end,ENST00000542916.1,ENSG00000173262.7,SLC2A14
chr12,7980278,7984299,alter_trans_start/end,ENST00000543909.1,ENSG00000173262.7,SLC2A14
chr12,7980278,7984299,alter_trans_start/end,ENST00000546234.1,ENSG00000173262.7,SLC2A14
chr12,90104137,90104186,intron_retention,ENST00000605386.1,ENSG00000271614.1,LINC00936
chr12,92540538,92553427,alter_trans_start/end,ENST00000499685.2,ENSG00000245904.2,RP11-796E2.4
chr12,92540538,92553427,alter_trans_start/end,ENST00000501008.2,ENSG00000245904.2,RP11-796E2.4
chr12,96883704,96921058,alter_trans_start/end,ENST00000298953.3,ENSG00000188596.5,C12orf55
chr12,96883704,96921058,alter_trans_start/end,ENST00000524981.4,ENSG00000188596.5,C12orf55
chr12,96883704,96921058,alter_trans_start/end,ENST00000553778.2,ENSG00000188596.5,C12orf55
chr12,96883704,96921058,alter_trans_start/end,ENST00000554621.1,ENSG00000188596.5,C12orf55
chr12,96921222,96958288,alter_trans_start/end,ENST00000298953.3,ENSG00000188596.5,C12orf55
chr12,96921222,96958288,alter_trans_start/end,ENST00000524981.4,ENSG00000188596.5,C12orf55
chr12,96921222,96958288,alter_trans_start/end,ENST00000553778.2,ENSG00000188596.5,C12orf55
chr12,96921222,96958288,alter_trans_start/end,ENST00000554108.2,ENSG00000188596.5,C12orf55
chr12,96921222,96958288,alter_trans_start/end,ENST00000554821.1,ENSG00000188596.5,C12orf55
chr12,96921222,96958288,alter_trans_start/end,ENST00000556591.1,ENSG00000188596.5,C12orf55
chr12,96948580,96958288,alter_trans_start/end,ENST00000298953.3,ENSG00000188596.5,C12orf55
chr12,96948580,96958288,alter_trans_start/end,ENST00000524981.4,ENSG00000188596.5,C12orf55
chr12,96948580,96958288,alter_trans_start/end,ENST00000554108.2,ENSG00000188596.5,C12orf55
chr12,96948580,96958288,alter_trans_start/end,ENST00000554821.1,ENSG00000188596.5,C12orf55
chr12,96948580,96958288,alter_trans_start/end,ENST00000556591.1,ENSG00000188596.5,C12orf55
chr12,98998434,98999874,intron_retention,ENST00000408698.1,ENSG00000221625.1,AC013283.1
chr13,100637926,100638120,intron_retention,ENST00000376335.3,ENSG00000043355.6,ZIC2
chr13,100637926,100638120,intron_retention,ENST00000481565.1,ENSG00000043355.6,ZIC2
chr13,113343183,113346433,alter_trans_start/end,ENST00000283558.8,ENSG00000068650.14,ATP11A
chr13,113343183,113346433,alter_trans_start/end,ENST00000375630.2,ENSG00000068650.14,ATP11A
chr13,113343183,113346433,alter_trans_start/end,ENST00000375645.3,ENSG00000068650.14,ATP11A
chr13,113343183,113346433,alter_trans_start/end,ENST00000487903.1,ENSG00000068650.14,ATP11A
chr13,114519114,114519267,intron_retention,ENST00000458001.1,ENSG00000233695.1,GAS6-AS1
chr13,23270671,23270813,intron_retention,ENST00000450676.1,ENSG00000232187.1,FTH1P7
chr13,24153494,24190006,alter_trans_start/end,ENST00000248484.4,ENSG00000127863.11,TNFRSF19
chr13,24153494,24190006,alter_trans_start/end,ENST00000382258.4,ENSG00000127863.11,TNFRSF19
chr13,24153494,24190006,alter_trans_start/end,ENST00000382263.3,ENSG00000127863.11,TNFRSF19
chr13,24153494,24190006,alter_trans_start/end,ENST00000403372.2,ENSG00000127863.11,TNFRSF19
chr13,24153494,24190006,alter_trans_start/end,ENST00000464735.1,ENSG00000127863.11,TNFRSF19
chr13,24200931,24250223,alter_trans_start/end,ENST00000248484.4,ENSG00000127863.11,TNFRSF19
chr13,24200931,24250223,alter_trans_start/end,ENST00000382258.4,ENSG00000127863.11,TNFRSF19
chr13,24200931,24250223,alter_trans_start/end,ENST00000382263.3,ENSG00000127863.11,TNFRSF19
chr13,24200931,24250223,alter_trans_start/end,ENST00000403372.2,ENSG00000127863.11,TNFRSF19
chr13,24242221,24247511,exon_skipping,ENST00000248484.4,ENSG00000127863.11,TNFRSF19
chr13,24242221,24247511,exon_skipping,ENST00000382258.4,ENSG00000127863.11,TNFRSF19
chr13,24242221,24247511,exon_skipping,ENST00000382263.3,ENSG00000127863.11,TNFRSF19
